0000000001011011, 0001000001011111
0001000001011111, 0101101001010100
0001010001011011, 0101000001010100
0101010000011011, 0101000001010100
0101101001010100, 0101000001010100
0101101101010100, 0101000001010100
0100000101000111, 0101101001010100
0100000101001101, 0101101001010100
0100101001000101, 0101101001010100
0101000100001111, 0100101001000101
0100101001010101, 0101101101010100
0101000000011111, 0101101001010100
0101000001010100, 1010000010100100
0101010000011011, 0101000001010100
0101101001010100, 0101000001010100
0101101101010100, 0101000001010100
0101101001000101, 0101101101010100
0000000101011111, 0100101001000101
0101000100001111, 0100101001000101
0001000101001111, 0100101001000101
0101000100001111, 0100101001000101
0100000100011111, 0100101001000101
0101000100001111, 0100101001000101
0000001110010010, 0011101111000001
0011101111000001, 0100000001000101
0100101101110001, 0100000001000101
0100101111010001, 0100000001000101
0101101001010011, 0100000001000101
0101101001011001, 0100000001000101
0101101101010010, 0100000001000101
0101101101010011, 0100000001000101
0101101101010101, 0100000001000101
0101101101011000, 0100000001000101
0101101101011001, 0100000001000101
0101101101100001, 0100000001000101
0101101101110001, 0100000001000101
0101101111000001, 0100000001000101
0101101111010001, 0100000001000101
0110001110010101, 0100000001000101
0110011110010001, 0100000001000101
0110100110010101, 0100000001000101
0110101101010001, 0100000001000101
0110101110010001, 0100000001000101
0110110110010001, 0100000001000101
0111101101000001, 0100000001000101
0111101101010001, 0100000001000101
1001001101100101, 0100000001000101
1001011101100001, 0100000001000101
1001100101100101, 0100000001000101
1001101101100001, 0100000001000101
1001110101100001, 0100000001000101
1100001100110101, 0100000001000101
1100011100110001, 0100000001000101
1100100100110101, 0100000001000101
1100101100110001, 0100000001000101
1100101101010001, 0100000001000101
1100110100110001, 0100000001000101
1101101101000001, 0100000001000101
1101101101010001, 0100000001000101
0011110111000001, 0100000001000101
0100101101110001, 0100000001000101
0100101111010001, 0100000001000101
0101101001010011, 0100000001000101
0101101001011001, 0100000001000101
0101101101010010, 0100000001000101
0101101101010011, 0100000001000101
0101101101010101, 0100000001000101
0101101101011000, 0100000001000101
0101101101011001, 0100000001000101
0101101101100001, 0100000001000101
0101101101110001, 0100000001000101
0101101111000001, 0100000001000101
0101101111010001, 0100000001000101
0110001110010101, 0100000001000101
0110011110010001, 0100000001000101
0110100110010101, 0100000001000101
0110101101010001, 0100000001000101
0110101110010001, 0100000001000101
0110110110010001, 0100000001000101
0111101101000001, 0100000001000101
0111101101010001, 0100000001000101
1001001101100101, 0100000001000101
1001011101100001, 0100000001000101
1001100101100101, 0100000001000101
1001101101100001, 0100000001000101
1001110101100001, 0100000001000101
1100001100110101, 0100000001000101
1100011100110001, 0100000001000101
1100100100110101, 0100000001000101
1100101100110001, 0100000001000101
1100101101010001, 0100000001000101
1100110100110001, 0100000001000101
1101101101000001, 0100000001000101
1101101101010001, 0100000001000101
0100000001000101, 1010000010100100
0100101101110001, 0100000001000101
0100101111010001, 0100000001000101
0101101001010011, 0100000001000101
0101101001011001, 0100000001000101
0101101101010010, 0100000001000101
0101101101010011, 0100000001000101
0101101101010101, 0100000001000101
0101101101011000, 0100000001000101
0101101101011001, 0100000001000101
0101101101100001, 0100000001000101
0101101101110001, 0100000001000101
0101101111000001, 0100000001000101
0101101111010001, 0100000001000101
0110001110010101, 0100000001000101
0110011110010001, 0100000001000101
0110100110010101, 0100000001000101
0110101101010001, 0100000001000101
0110101110010001, 0100000001000101
0110110110010001, 0100000001000101
0111101101000001, 0100000001000101
0111101101010001, 0100000001000101
1001001101100101, 0100000001000101
1001011101100001, 0100000001000101
1001100101100101, 0100000001000101
1001101101100001, 0100000001000101
1001110101100001, 0100000001000101
1100001100110101, 0100000001000101
1100011100110001, 0100000001000101
1100100100110101, 0100000001000101
1100101100110001, 0100000001000101
1100101101010001, 0100000001000101
1100110100110001, 0100000001000101
1101101101000001, 0100000001000101
1101101101010001, 0100000001000101
0100000001001010, 0100000001001010
1010000010100100, 0100000001001010
0101001000011101, 0101101101010101
0101100000010111, 0101101101010101
1001001100000010, 1100101100110001
0000001110101101, 0100011100001111
0100110110000011, 0100011100001111
0000010000001111, 0001000000011111
0000011010001111, 0000010000001111
0000101001001111, 0000010000001111
0000110000101111, 0000010000001111
0000111000001111, 0000010000001111
0000111001001011, 0000111000001111
0000111001001111, 0000111000001111
0001000101001011, 0000101001001111
0001010000001111, 0001000000011111
0001010101001110, 0001000000011111
0001011001001011, 0000111000001111
0001110001001011, 0000111000001111
0010110000001111, 0000010000001111
0100010000001111, 0001000000011111
0100010100011110, 0001000000011111
0100011000001011, 0000011010001111
0100011000011011, 0000111000001111
0100011100001011, 0000111000001111
0100011100001111, 0000111000001111
0100101000001111, 0000010000001111
0100110000001011, 0000110000101111
0100110000011011, 0000111000001111
0100110100001011, 0000111000001111
