0000000111010000, 0000001110111000
0000001110111000, 0001111010101100
1100011000001100, 0001111010101100
0000011010101110, 1001011110001010
0001101000101011, 0000011010101110
0001101000101110, 0000011010101110
0001111010101100, 0001101000101110
0011101000001011, 0000011010101110
0011101000001110, 0000011010101110
0100111010101100, 0001101000101011
1100011000001100, 0001111010101100
0000011010111000, 0100111010101100
0100010110000001, 0000011010111000
0000111010111100, 0011101000001110
0100011010001100, 0000111010111100
1010010010010000, 0100011010001100
0000111011101100, 0011101000001011
0001011011001010, 1001011110001010
0100011010011010, 1001011110001010
1000010110100110, 1001011110001010
1100000101010000, 1000010110100110
1100010001000000, 1100011000001100
0000011010001000, 0100010010010000
0011001000101111, 0000011010001000
0100010010010000, 0000011010001000
0101010010110110, 0100010010010000
0101011010011000, 0101010010110110
0101110010010010, 0101010010110110
1001010110100100, 0101010010110110
1001011110001010, 0000011010001000
1101010110010000, 0101010010110110
1111000100010011, 0100010010010000
0000101000101100, 1001010110100100
0111000001010011, 1101010110010000
1100110111010000, 0111000001010011
0111000101010010, 1101010110010000
1100010111011000, 0111000101010010
0010010010101000, 0100011110010000
0100011110010000, 1100010111011000
0000011010000101, 1100010010011000
1100010010011000, 1100011111010000
1100011111010000, 1101000001010011
1101000001010011, 1101010110010000
1101000101010010, 1101010110010000
0000100010001100, 1100000010011100
1100000010011100, 1100010111010010
1100010111010010, 1101000101010010
0000111000100000, 0100011100110000
0100011100110000, 1100010111010010
