0000000111001001, 1001100001101101
0010100010111101, 0010101000100000
0011100010101101, 0010101000100000
0011100011001011, 0010101000100000
0011100011001101, 0010101000100000
0011100011001110, 0010101000100000
0011101011001001, 0010101000100000
0011101011001100, 0010101000100000
0110100010011011, 0010101000100000
0110100010011101, 0010101000100000
0110100010011110, 0010101000100000
0110100010101101, 0010101000100000
0110101010011001, 0010101000100000
0110101010011100, 0010101000100000
1001010000001100, 0011100011001101
1001100001101011, 0010101000100000
1001100001101101, 0010101000100000
1001100001101110, 0010101000100000
1001101001101001, 0010101000100000
1001101001101100, 0010101000100000
1010000110101101, 0010101000100000
1010010010101101, 0010101000100000
1010100000111101, 0010101000100000
1010100001101101, 0010101000100000
1010100010111101, 0010101000100000
1010100011101101, 0010101000100000
1010100110100101, 0010101000100000
1010100110101101, 0010101000100000
1010101010101101, 0010101000100000
1010101110000100, 1010101010101101
1010110010100101, 0010101000100000
1010110010101101, 0010101000100000
1010111010000001, 1010101010101101
1011100000101101, 0010101000100000
1011100010101101, 0010101000100000
1100000100001001, 0110100010011101
1100100000111011, 0010101000100000
1100100000111101, 0010101000100000
1100100000111110, 0010101000100000
1100101000111001, 0010101000100000
1100101000111100, 0010101000100000
1110100000101101, 0010101000100000
1110100010101101, 0010101000100000
0010100011101101, 0010101000100000
0011100010101101, 0010101000100000
0011100011001011, 0010101000100000
0011100011001101, 0010101000100000
0011100011001110, 0010101000100000
0011101011001001, 0010101000100000
0011101011001100, 0010101000100000
0110100010011011, 0010101000100000
0110100010011101, 0010101000100000
0110100010011110, 0010101000100000
0110100010101101, 0010101000100000
0110101010011001, 0010101000100000
0110101010011100, 0010101000100000
1001010000001100, 0011100011001101
1001100001101011, 0010101000100000
1001100001101101, 0010101000100000
1001100001101110, 0010101000100000
1001101001101001, 0010101000100000
1001101001101100, 0010101000100000
1010000110101101, 0010101000100000
1010010010101101, 0010101000100000
1010100000111101, 0010101000100000
1010100001101101, 0010101000100000
1010100010111101, 0010101000100000
1010100011101101, 0010101000100000
1010100110100101, 0010101000100000
1010100110101101, 0010101000100000
1010101010101101, 0010101000100000
1010101110000100, 1010101010101101
1010110010100101, 0010101000100000
1010110010101101, 0010101000100000
1010111010000001, 1010101010101101
1011100000101101, 0010101000100000
1011100010101101, 0010101000100000
1100000100001001, 0110100010011101
1100100000111011, 0010101000100000
1100100000111101, 0010101000100000
1100100000111110, 0010101000100000
1100101000111001, 0010101000100000
1100101000111100, 0010101000100000
1110100000101101, 0010101000100000
1110100010101101, 0010101000100000
0010101000100000, 0101001001010000
0011100010101101, 0010101000100000
0011100011001011, 0010101000100000
0011100011001101, 0010101000100000
0011100011001110, 0010101000100000
0011101011001001, 0010101000100000
0011101011001100, 0010101000100000
0110100010011011, 0010101000100000
0110100010011101, 0010101000100000
0110100010011110, 0010101000100000
0110100010101101, 0010101000100000
0110101010011001, 0010101000100000
0110101010011100, 0010101000100000
1001010000001100, 0011100011001101
1001100001101011, 0010101000100000
1001100001101101, 0010101000100000
1001100001101110, 0010101000100000
1001101001101001, 0010101000100000
1001101001101100, 0010101000100000
1010000110101101, 0010101000100000
1010001010100000, 0101001001010000
1010001010100101, 1010001010100000
1010001010101101, 1010001010100000
1010010010101101, 0010101000100000
1010100000111101, 0010101000100000
1010100001101101, 0010101000100000
1010100010111101, 0010101000100000
1010100011101101, 0010101000100000
1010100110100101, 0010101000100000
1010100110101101, 0010101000100000
1010101000100101, 1010001010101101
1010101010101101, 0010101000100000
1010101110000100, 1010101010101101
1010110010100101, 0010101000100000
1010110010101101, 0010101000100000
1010110110000010, 1010001010100000
1010111010000001, 1010101010101101
1010111110000000, 1010001010100101
1011100000101101, 0010101000100000
1011100010101101, 0010101000100000
1100000100001001, 0110100010011101
1100100000111011, 0010101000100000
1100100000111101, 0010101000100000
1100100000111110, 0010101000100000
1100101000111001, 0010101000100000
1100101000111100, 0010101000100000
1110100000101101, 0010101000100000
1110100010101101, 0010101000100000
0010101000100101, 1010001010100101
0010111110001000, 0010101000100101
1000111100101000, 0010101000100101
1010111100001000, 0010101000100101
1010111110000000, 1010001010100101
0010101010100101, 1010001010101101
0010101110000010, 0010101010100101
0010111010000010, 0010101010100101
1010101000100101, 1010001010101101
0010101100101000, 1010001010100101
1010111110000000, 1010001010100101
0010111000101000, 1010001010100101
1010111110000000, 1010001010100101
1000000110000011, 1010100110101101
1000011101100010, 1000000110000011
1100011111000010, 1000000110000011
1000010010000110, 1010110010101101
1000011100110010, 1000010010000110
1001011110010010, 1000010010000110
1000101100100010, 1010101000100101
1000101110100100, 1010101010101101
1010101110000100, 1010101010101101
1010111010000001, 1010101010101101
1000110110100010, 1010001010100000
1010001010100101, 1010001010100000
1010001010101101, 1010001010100000
1010101000100101, 1010001010101101
1010110110000010, 1010001010100000
1010111110000000, 1010001010100101
1000111000100010, 1010101000100101
1000111010100001, 1010101010101101
1010101110000100, 1010101010101101
1010111010000001, 1010101010101101
1000111110000000, 1010001010100000
1010001010100101, 1010001010100000
1010001010101101, 1010001010100000
1010011100001010, 1000111110000000
1010101000100101, 1010001010101101
1010110110000010, 1010001010100000
1010111110000000, 1010001010100101
1000111110100000, 1010001010100101
1010111110000000, 1010001010100101
1010110100000000, 1010111110000000
0000001101111010, 0110110100001010
1010000001101010, 0000001101111010
0000110100100011, 0100111100000011
0100110100101010, 0000110100100011
0101001100101010, 0100110100101010
0110110100001010, 0000110100100011
0000111100000010, 1000111110000000
0000111100000111, 0000111100000010
0000111100010110, 0000111100000010
0000111100100101, 0000111100000010
0000111100100111, 0000111100000111
0000111100101011, 0000111100000111
0000111100101110, 0000111100000111
0000111101000011, 0000111100000010
0001110000101011, 0000111100101110
0001111100000110, 0000111100000010
0010110100000011, 0000111101000011
0010110100000110, 0000111100010110
0010110100000111, 0000111100000111
0010110100001011, 0000111100000111
0010110100001110, 0000111100000111
0010110100011010, 0010110100000110
0010110101001010, 0010110100000011
0010110110000011, 0000111100000111
0010110110000110, 0000111100000111
0010111100000101, 0000111100000010
0010111100000111, 0000111100000111
0010111100001011, 0000111100000111
0010111100001110, 0000111100000111
0011110000001011, 0000111100101110
0100100100101110, 0000111100101011
0100110010001110, 0001110000101011
0100111100000011, 0000111100000010
0101101000001101, 0000111100100101
0101101100001100, 0000111100101110
0101111000001001, 0000111100101011
0110100100001110, 0000111100101011
1000100101001110, 0010110100001011
1000110000011011, 0010110100001110
1000110100100011, 0000111100000111
1000110100100110, 0000111100000111
1000110100101000, 0000111100100101
1010011100001010, 1000111110000000
0000111100100010, 1000111110000000
1010011100001010, 1000111110000000
0000111110000010, 1000111110000000
0010100001010000, 0000111110000010
1010011100001010, 1000111110000000
0001100110001011, 0100100100101110
0010000011110101, 0010100001010000
0101001011010000, 0010000011110101
0010001101011010, 0010110101001010
0010011001011010, 0010110100011010
0010011110001010, 1000111110000000
1010011100001010, 1000111110000000
0010100101001110, 0010111100001011
1000100100011011, 0010100101001110
0010110000011011, 0010111100001110
1000110001001110, 0010110000011011
0010110110001000, 0010111100000101
0010111100000010, 1000111110000000
1010011100001010, 1000111110000000
1000011100101010, 1000111110000000
1010011100001010, 1000111110000000
1000111100000010, 1000111110000000
1010011100001010, 1000111110000000
0000010010011100, 1100100000111101
0000011001111010, 0011110100001010
1010000000111010, 0000011001111010
0000110100100110, 0001111100000110
0001110100101010, 0000110100100110
0011110100001010, 0000110100100110
0101011000101010, 0001110100101010
0000011100000010, 0101001001010000
0001001111001110, 0000011100000010
0001011011001011, 0000011100000010
0001100111001110, 0000011100000010
0001110011001011, 0000011100000010
0100001110011110, 0000011100000010
0100011010011011, 0000011100000010
0100100110011110, 0000011100000010
0100110010011011, 0000011100000010
1000010110011011, 0000011100000010
1000010110011110, 0000011100000010
1000010110011111, 0000011100000010
1000010110100111, 0000011100000010
1000010110101101, 0000011100000010
1000010110101111, 0000011100000010
1000010111001011, 0000011100000010
1000010111001110, 0000011100000010
1000010111001111, 0000011100000010
1000011110001111, 0000011100000010
1001000111001110, 0000011100000010
1001001101001110, 0000011100000010
1001010011001011, 0000011100000010
1001010110001011, 0000011100000010
1001010110001110, 0000011100000010
1001010110001111, 0000011100000010
1001011001001011, 0000011100000010
1001100101001110, 0000011100000010
1001110001001011, 0000011100000010
1010000001001100, 1001010011001011
1010001010100000, 0101001001010000
1010001010100101, 1010001010100000
1010001010101101, 1010001010100000
1010010110000111, 0000011100000010
1010010110001101, 0000011100000010
1010010110001111, 0000011100000010
1010100000000101, 1010010110001111
1010101000100101, 1010001010101101
1010110110000010, 1010001010100000
1010111110000000, 1010001010100101
1100000110011110, 0000011100000010
1100001100011110, 0000011100000010
1100010010011011, 0000011100000010
1100010110001011, 0000011100000010
1100010110001110, 0000011100000010
1100010110001111, 0000011100000010
1100011000011011, 0000011100000010
1100100100011110, 0000011100000010
1100110000011011, 0000011100000010
0000011100000101, 0101001001010000
0010001000100111, 0000011100000101
0010100100100111, 0000011100000101
0010101000100010, 0010001000100111
0010101000100011, 0010001000100111
0010101000100110, 0010001000100111
0010101100100010, 0010001000100111
0010101100101001, 0010001000100111
0010101100101100, 0010001000100111
0010110000100111, 0000011100000101
0010111000100010, 0010001000100111
0010111000101001, 0010001000100111
0010111000101100, 0010001000100111
0011101010100010, 0010101000100010
0100000101000010, 0010101000100110
0110101010100010, 0010101000100010
1000011110000101, 0000011100000101
1000011110001101, 0000011100000101
1010001010100000, 0101001001010000
1010001010100101, 1010001010100000
1010001010101101, 1010001010100000
1010001110100010, 0010101000100010
1010011010100010, 0010101000100010
1010101000100101, 1010001010101101
1010101000110010, 0010101000100010
1010101001100010, 0010101000100010
1010101010100010, 0010101000100010
1010101100101010, 1010101010100010
1010101110100010, 1010101010100010
1010110000100010, 1010101000110010
1010110000100011, 1010101010100010
1010110000101010, 1010101010100010
1010110010100010, 1010101010100010
1010110110000010, 1010001010100000
1010111000101010, 1010101010100010
1010111010100010, 1010101010100010
1010111110000000, 1010001010100101
1100001001101010, 1010101100101010
1100001011001010, 1010001110100010
1100010111000100, 0100000101000010
0000011100101010, 1000011110000101
0000100010100101, 1000010110101111
0011101100100100, 0000100010100101
0110111000100001, 0000100010100101
0111101000100101, 0000100010100101
0001000010101001, 1001000111001110
0001010000010010, 0010101000100011
1001010110010001, 0001010000010010
0010000100101110, 1010001110100010
1100001011001010, 1010001110100010
0010001100100111, 1000011110000101
0010001110000111, 1000011110001111
0010010000101011, 1010011010100010
0010010100100000, 0010010100100000
0101001001010000, 0010010100100000
1010001010100000, 0101001001010000
1010001010100101, 1010001010100000
1010001010101101, 1010001010100000
1010101000100101, 1010001010101101
1010110110000010, 1010001010100000
1010111110000000, 1010001010100101
0010011000100111, 1000011110000101
0010011010000111, 1000011110001111
0010011100001010, 1000011110000101
0010100010011011, 1010110000101010
0010100010011110, 1010110000101010
0010100100111010, 1010110000100010
0110111001001000, 0010100100111010
0010100110011010, 1010111000101010
1110100000001110, 0010100110011010
0010100110100010, 0110101010100010
0110100100101010, 0010100110100010
0110110000101010, 0010100110100010
0010100110100110, 1010101010100010
1010101100101010, 1010101010100010
1010101110100010, 1010101010100010
1010110000100011, 1010101010100010
1010110000101010, 1010101010100010
1010110010100010, 1010101010100010
1010111000101010, 1010101010100010
1010111010100010, 1010101010100010
1100001001101010, 1010101100101010
0010100110101010, 1010101010100010
1010101100101010, 1010101010100010
1010101110100010, 1010101010100010
1010110000100011, 1010101010100010
1010110000101010, 1010101010100010
1010110010100010, 1010101010100010
1010111000101010, 1010101010100010
1010111010100010, 1010101010100010
1100001001101010, 1010101100101010
1100100000101011, 0010100110101010
1100100000101110, 0010100110101010
0010100111001010, 1010101100101010
1100001001101010, 1010101100101010
1110100000001011, 0010100111001010
0010101001110101, 1010100000000101
0010101100110100, 1010100000000101
0010101110101010, 1010101010100010
0110001011001010, 0010101110101010
1010101100101010, 1010101010100010
1010101110100010, 1010101010100010
1010110000100011, 1010101010100010
1010110000101010, 1010101010100010
1010110010100010, 1010101010100010
1010111000101010, 1010101010100010
1010111010100010, 1010101010100010
1100001001101010, 1010101100101010
1100100100101010, 0010101110101010
1100110000101010, 0010101110101010
0010110000111010, 1010110000100010
0011111000011000, 0010110000111010
0010110010011010, 1010111000101010
1011100000001110, 0010110010011010
0010110010100010, 0011101010100010
0011100100101010, 0010110010100010
0011110000101010, 0010110010100010
0100111001101000, 0011100100101010
0010110010101010, 1010101010100010
1001100000101011, 0010110010101010
1001100000101110, 0010110010101010
1010101100101010, 1010101010100010
1010101110100010, 1010101010100010
1010110000100011, 1010101010100010
1010110000101010, 1010101010100010
1010110010100010, 1010101010100010
1010111000101010, 1010101010100010
1010111010100010, 1010101010100010
1100001001101010, 1010101100101010
0010110011001010, 1010101100101010
1011100000001011, 0010110011001010
1100001001101010, 1010101100101010
0010111001100001, 1010100000000101
0010111010101010, 1010101010100010
0011001010011010, 0010111010101010
1001100100101010, 0010111010101010
1001110000101010, 0010111010101010
1010101100101010, 1010101010100010
1010101110100010, 1010101010100010
1010110000100011, 1010101010100010
1010110000101010, 1010101010100010
1010110010100010, 1010101010100010
1010111000101010, 1010101010100010
1010111010100010, 1010101010100010
1100001001101010, 1010101100101010
0100000010101100, 1100010010011011
0100101101101000, 0110100100101010
0100110100001001, 0100111001101000
0101001001010001, 1001010110010001
0101001001010100, 1100010111000100
1000001100100111, 1000011110001111
1000011000100111, 1000011110001111
1000011110000010, 1000011110000101
1000011110000110, 1000011110001101
1001001000111010, 1010111000101010
1001001010011010, 1010011010100010
1010000000011001, 1100000110011110
1010100100100010, 1010101001100010
1010100100101010, 1010101010100010
1010101100101010, 1010101010100010
1010101110100010, 1010101010100010
1010110000100011, 1010101010100010
1010110000101010, 1010101010100010
1010110010100010, 1010101010100010
1010111000101010, 1010101010100010
1010111010100010, 1010101010100010
1100001001101010, 1010101100101010
1010100110100010, 1010101010100010
1010101100101010, 1010101010100010
1010101110100010, 1010101010100010
1010110000100011, 1010101010100010
1010110000101010, 1010101010100010
1010110010100010, 1010101010100010
1010111000101010, 1010101010100010
1010111010100010, 1010101010100010
1100001001101010, 1010101100101010
0000011110101010, 1000111110000000
1010011100001010, 1000111110000000
0000100010111011, 1100110000101010
0000100011101011, 1100100100101010
0000100011101110, 1001100100101010
0000100101101110, 0010111100001011
1001100100001011, 0000100101101110
0000110100100111, 0000111100000111
0000111100100111, 0000111100000111
0000111100101011, 0000111100000111
0000111100101110, 0000111100000111
