0000001100010110, 0101001111010010
0010000000111000, 0000001100010110
0100111011000100, 0000001100010110
1011110000111000, 0010000000111000
1011110001101000, 0010000000111000
1110110000111000, 0010000000111000
1110110001101000, 0010000000111000
0011001010010011, 0100111011000100
0101001111010010, 1101000011000000
1101000011110011, 1101000011000000
1101000111110010, 1101000011000000
1101001011110001, 1101000011000000
1101001111000000, 1101000011110011
1101001111110000, 1101000011000000
0111000011110011, 1101000011000000
1101000011110011, 1101000011000000
1101000111110010, 1101000011000000
1101001011110001, 1101000011000000
1101001111000000, 1101000011110011
1101001111110000, 1101000011000000
0111000111110010, 1101000011000000
1101000011110011, 1101000011000000
1101000111110010, 1101000011000000
1101001011110001, 1101000011000000
1101001111000000, 1101000011110011
1101001111110000, 1101000011000000
0111001011110001, 1101000011000000
1101000011110011, 1101000011000000
1101000111110010, 1101000011000000
1101001011110001, 1101000011000000
1101001111000000, 1101000011110011
1101001111110000, 1101000011000000
0111001111110000, 1101000011000000
1101000011110011, 1101000011000000
1101000111110010, 1101000011000000
1101001011110001, 1101000011000000
1101001111000000, 1101000011110011
1101001111110000, 1101000011000000
1000001100000011, 1100000100000001
1000001111000111, 1000001100000011
1000011011000111, 1000001100000011
1000011111000011, 1000001100000011
1000011111000110, 1000001100000011
1100010000010110, 1000011011000111
1100011000010100, 1000011111000110
1101000000010000, 1000001100000011
1101000011000000, 1000001100000011
1101000011110011, 1101000011000000
1101000111110010, 1101000011000000
1101001000010011, 1100011000010100
1101001011110001, 1101000011000000
1101001100010010, 1100010000010110
1101001111000000, 1101000011110011
1101001111110000, 1101000011000000
1010010000111100, 1011110000111000
1101000011000011, 1101001111110000
1101000111000010, 1101000111110010
1101001011000001, 1101001011110001
0000011000010011, 0101001011010011
0010100000110000, 0000011000010011
0100010011001110, 0000011000010011
1011100000111100, 0010100000110000
1011100001101100, 0010100000110000
1110100000111100, 0010100000110000
1110100001101100, 0010100000110000
0011001110010010, 0100010011001110
0101001011010011, 1101000011000000
1101000011110011, 1101000011000000
1101000111110010, 1101000011000000
1101001011110001, 1101000011000000
1101001111000000, 1101000011110011
1101001111110000, 1101000011000000
0101001101110010, 1101000011000000
1101000011110011, 1101000011000000
1101000111110010, 1101000011000000
1101001011110001, 1101000011000000
1101001111000000, 1101000011110011
1101001111110000, 1101000011000000
1010110000110100, 1011100000111100
0001001100000011, 1000001100000011
1000001111000111, 1000001100000011
1000011011000111, 1000001100000011
1000011111000011, 1000001100000011
1000011111000110, 1000001100000011
1100010000010110, 1000011011000111
1100011000010100, 1000011111000110
1101000000010000, 1000001100000011
1101000011000000, 1000001100000011
1101000011110011, 1101000011000000
1101000100000001, 0001001100000011
1101000111110010, 1101000011000000
1101001000010011, 1100011000010100
1101001011110001, 1101000011000000
1101001100010010, 1100010000010110
1101001111000000, 1101000011110011
1101001111110000, 1101000011000000
0010001100000111, 1000001111000111
0010001100001011, 1000001111000111
0010011100000011, 1000011111000011
0010101100000011, 1000011111000011
0011100000001000, 1101000100000001
0100001101110110, 1101000100000001
0100001111010110, 1101000100000001
0100011001110011, 1101000100000001
0100011011010011, 1101000100000001
0101001001110011, 1101000011000000
1101000011110011, 1101000011000000
1101000111110010, 1101000011000000
1101001011110001, 1101000011000000
1101001111000000, 1101000011110011
1101001111110000, 1101000011000000
0001011000111110, 0001110000001100
0001110000111110, 0001110000001100
0001111000110110, 0001110000001100
0001111000111100, 0001110000001100
0011001010000110, 0001011000111110
0011011010000010, 0001111000110110
0100110000001101, 0001110000111110
0100110000001110, 0001110000111110
0100110100001100, 0001111000111100
0100111000001100, 0001111000111100
1000110000001100, 0001110000001100
1011000000110000, 0001110000001100
1011000010000000, 0001110000001100
1011000011111100, 1011000000110000
1011010010001100, 0011011010000010
1011010011111000, 1011000000110000
1011100000001000, 1000110000001100
1011100011110100, 1011000000110000
1011110000110000, 1011000011111100
1011110010000100, 0011001010000110
1011110011110000, 1011000000110000
1100000100000001, 1011100000001000
1110000011111100, 1011000000110000
1110010011111000, 1011000000110000
1110100011110100, 1011000000110000
1110110011110000, 1011000000110000
0001110000001100, 0011100000001000
0001110000111110, 0001110000001100
0001111000110110, 0001110000001100
